province,district,source_file,animal_types,restriction_type,matched_line,context_snippet
düzce,merkez,25binlik/düzce-merkez-çevresi.txt,besicilik,application_rejected,"3.5.11. Tarımsal Amaçlı Yapı: Toprak koruma ve sulamaya yönelik altyapı tesisleri, entegre nitelikte olmayan hayvancılık ve su ürünleri üretim ve muhafaza tesisleri ile zorunlu olarak tesis edilmesi gerekli olan müştemilatı, mandıra, üreticinin bitkisel üretime bağlı olarak elde ettiği ürünü için ihtiyaç duyacağı yeterli boyut ve hacimde depolar, un değirmeni, tarım alet ve makinelerinin muhafazasında kullanılan sundurma ve çiftlik atölyeleri, seralar, tarımsal işletmede üretilen ürünün özelliği itibarıyla hasattan sonra iki saat içinde işlenmediği takdirde ürünün kalite ve besin değeri kaybolması söz konusu ise bu ürünlerin işlenmesi için kurulan tesisler ile Gıda, Tarım ve Hayvancılık Bakanlığı tarafından tarımsal amaçlı olduğu kabul edilen entegre nitelikte olmayan diğer tesislerdir. Entegre nitelikte olmayan soğuk hava depoları da bu kapsamdadır.","3.5.7.6. Tarım ve Hayvancılık Geliştirme Alanları: Tarım ve hayvan yetiştiriciliğini destekleyen, hububat, meyve, sebze üretimi için uygun tarım alanları, meralar, mantarcılık, orman ürünleri, sebze ve çiçek yetiştiriciliği için seralar, depo veya soğuk hava deposu, mandıra vb., sadece 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanunu’nun 3. maddesinde tanımlanan “tarımsal yapılar” ile besicilik, süt sığırcılığı, meyvecilik, sebzecilik, seracılık, çiçekçilik vb. tarımsal üretim ve ürün işleme faaliyetlerinin bir arada yapıldığı, disipline edildiği, tek elden sevk ve idare edildiği entegre veya entegre nitelikte olmayan tarımsal amaçlı yapılar ve tarımsal sanayi tesislerinin yer alabileceği alanlardır.
3.5.10. Tarımsal Alanlar: Gıda, Tarım ve Hayvancılık Bakanlığı’nca sınıflandırılmış ve tarımsal kullanımı belirlenmiş alanlardır.
3.5.11. Tarımsal Amaçlı Yapı: Toprak koruma ve sulamaya yönelik altyapı tesisleri, entegre nitelikte olmayan hayvancılık ve su ürünleri üretim ve muhafaza tesisleri ile zorunlu olarak tesis edilmesi gerekli olan müştemilatı, mandıra, üreticinin bitkisel üretime bağlı olarak elde ettiği ürünü için ihtiyaç duyacağı yeterli boyut ve hacimde depolar, un değirmeni, tarım alet ve makinelerinin muhafazasında kullanılan sundurma ve çiftlik atölyeleri, seralar, tarımsal işletmede üretilen ürünün özelliği itibarıyla hasattan sonra iki saat içinde işlenmediği takdirde ürünün kalite ve besin değeri kaybolması söz konusu ise bu ürünlerin işlenmesi için kurulan tesisler ile Gıda, Tarım ve Hayvancılık Bakanlığı tarafından tarımsal amaçlı olduğu kabul edilen entegre nitelikte olmayan diğer tesislerdir. Entegre nitelikte olmayan soğuk hava depoları da bu kapsamdadır.
3.5.12. Tarımsal Depolama: Tarımsal ürünü koruma amacı ile üretimden pazarlamaya kadar tüm faaliyetleri içeren, kısa süreli depolama yapılan ve entegre nitelikte olmayan birimlerdir. Entegre nitelikte olmayan soğuk hava depoları da bu kapsamdadır."
düzce,merkez,25binlik/düzce-merkez-çevresi.txt,general,prohibition,6.1.5. Tarım arazilerinde Toprak Kirliliği Kontrolü Yönetmeliği hükümleri geçerlidir. Bu alanlarda gübre ve pestisit kullanımına izin verilmez. Doğal yöntemlerle tarım ve meyvecilik yapılabilir.,"6.1. Mutlak Koruma Alanı’na İlişkin Özel Hükümler
6.1.5. Tarım arazilerinde Toprak Kirliliği Kontrolü Yönetmeliği hükümleri geçerlidir. Bu alanlarda gübre ve pestisit kullanımına izin verilmez. Doğal yöntemlerle tarım ve meyvecilik yapılabilir.

6.2. Kısa Mesafeli Koruma Alanına İlişkin Özel Hükümler"
düzce,merkez,25binlik/düzce-merkez-çevresi.txt,büyükbaş;kümes;küçükbaş,conditional_allowed,"Kırsal yerleşme alanlarında imar planları yapılıncaya kadar konut, tarım ve hayvancılık amaçlı yapılarda yapılanma koşulları Plansız Alanlar İmar Yönetmeliği hükümlerine göre belirlenir. Silo, samanlık, yem deposu, vb. yapılar için maksimum bina yüksekliği ihtiyaç doğrultusunda belirlenir.","6.4.2. Kırsal Yerleşme Alanları
Kırsal yerleşme alanlarında imar planları yapılıncaya kadar konut, tarım ve hayvancılık amaçlı yapılarda yapılanma koşulları Plansız Alanlar İmar Yönetmeliği hükümlerine göre belirlenir. Silo, samanlık, yem deposu, vb. yapılar için maksimum bina yüksekliği ihtiyaç doğrultusunda belirlenir.
Düzce İli Çevre Düzeni planı onay tarihi itibarıyla, Mahalli Çevre Kurulunca bu plan ile tarım ve hayvancılık (kümes amaçlı yapı, büyükbaş ve küçükbaş hayvancılık, v.b.) faaliyetlerine yönelik olarak, bu planda belirlenen yapılaşma kararlarının aşılmaması kaydıyla, uygulamalar alınmış ve alınacak Mahalli Çevre Kurulu kararları doğrultusunda yapılabilir."
düzce,merkez,25binlik/düzce-merkez-çevresi.txt,büyükbaş;kümes;küçükbaş,conditional_allowed,"Düzce İli Çevre Düzeni planı onay tarihi itibarıyla, Mahalli Çevre Kurulunca bu plan ile tarım ve hayvancılık (kümes amaçlı yapı, büyükbaş ve küçükbaş hayvancılık, v.b.) faaliyetlerine yönelik olarak, bu planda belirlenen yapılaşma kararlarının aşılmaması kaydıyla, uygulamalar alınmış ve alınacak Mahalli Çevre Kurulu kararları doğrultusunda yapılabilir.","6.4.2. Kırsal Yerleşme Alanları
Kırsal yerleşme alanlarında imar planları yapılıncaya kadar konut, tarım ve hayvancılık amaçlı yapılarda yapılanma koşulları Plansız Alanlar İmar Yönetmeliği hükümlerine göre belirlenir. Silo, samanlık, yem deposu, vb. yapılar için maksimum bina yüksekliği ihtiyaç doğrultusunda belirlenir.
Düzce İli Çevre Düzeni planı onay tarihi itibarıyla, Mahalli Çevre Kurulunca bu plan ile tarım ve hayvancılık (kümes amaçlı yapı, büyükbaş ve küçükbaş hayvancılık, v.b.) faaliyetlerine yönelik olarak, bu planda belirlenen yapılaşma kararlarının aşılmaması kaydıyla, uygulamalar alınmış ve alınacak Mahalli Çevre Kurulu kararları doğrultusunda yapılabilir.

6.4.3. Tarım Arazileri"
düzce,merkez,25binlik/düzce-merkez-çevresi.txt,general,prohibition,"5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın, Tarım ve Hayvancılık Geliştirme Alanları hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Gıda, Tarım ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla tarımsal amaçlı yapılar yapılabilir. Çiftçinin barınabileceği yapı emsale dahil olup inşaat alanı 100 m2’yi geçemez. Bu alanlarda Tarımsal amaçlı yapılar için maks. Emsal = 0,20 olup “Tarımsal Amaçlı Entegre Yapılar”a izin verilmez.","Tarım dışı kullanım istemlerinin, öncelikle verimi en düşük tarım alanlarında değerlendirilmesi esastır.
Tarım alanlarındaki yapılaşma istemlerinde, 5403 sayılı kanuna göre gerekli izinler valiliklerinden alınır. Tarımsal amaçlı yapılar kullanım amacı dışında kullanılamaz ve dönüştürülemez.
5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın, Tarım ve Hayvancılık Geliştirme Alanları hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Gıda, Tarım ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla tarımsal amaçlı yapılar yapılabilir. Çiftçinin barınabileceği yapı emsale dahil olup inşaat alanı 100 m2’yi geçemez. Bu alanlarda Tarımsal amaçlı yapılar için maks. Emsal = 0,20 olup “Tarımsal Amaçlı Entegre Yapılar”a izin verilmez.
Tarım alanlarında yapılacak tarımsal amaçlı yapılarda bu plan ile verilmiş olan yapılanma koşulları aşılmamak kaydıyla, 3194 sayılı İmar Kanunu “Plansız Alanlar Yönetmeliği” nin 6. Bölüm’ünde belirtilen esaslara uyulur.
Tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık..vb.) çiftçinin barınabileceği yapı haricinde tarımsal faaliyetten bağımsız barınma amaçlı yapı yapılamaz."
düzce,merkez,25binlik/düzce-merkez-çevresi.txt,general,prohibition,"Tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık..vb.) çiftçinin barınabileceği yapı haricinde tarımsal faaliyetten bağımsız barınma amaçlı yapı yapılamaz.","5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın, Tarım ve Hayvancılık Geliştirme Alanları hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Gıda, Tarım ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla tarımsal amaçlı yapılar yapılabilir. Çiftçinin barınabileceği yapı emsale dahil olup inşaat alanı 100 m2’yi geçemez. Bu alanlarda Tarımsal amaçlı yapılar için maks. Emsal = 0,20 olup “Tarımsal Amaçlı Entegre Yapılar”a izin verilmez.
Tarım alanlarında yapılacak tarımsal amaçlı yapılarda bu plan ile verilmiş olan yapılanma koşulları aşılmamak kaydıyla, 3194 sayılı İmar Kanunu “Plansız Alanlar Yönetmeliği” nin 6. Bölüm’ünde belirtilen esaslara uyulur.
Tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık..vb.) çiftçinin barınabileceği yapı haricinde tarımsal faaliyetten bağımsız barınma amaçlı yapı yapılamaz.
Melen Havzası sınırları içerisinde kalan tarım alanlarında yapılacak tarımsal amaçlı yapılara ilişkin İSKİ Genel Müdürlüğü’nün görüşü alınır."
düzce,merkez,25binlik/düzce-merkez-çevresi.txt,general,prohibition,"Bu alanlarda tarımsal amaçlı yapı ile çiftçinin barınabileceği yapı dışında yapı yapılamaz. Tarımsal amaçlı yapılarda Emsal (toplam inşaat alanı/parsel alanı)=0,25 ve 2 kat’ı; çiftçinin barınabileceği yapı yapılması durumunda toplam inşaat alanı 100 m2’ ve 1 kat’ ı geçmeyecektir. Barınma amaçlı yapı Emsal değeri içinde hesaplanacaktır. Bu alanlarda örtü altı tarım yapılması durumunda seralar Emsal değeri içinde değildir.","6.4.3.1. Mutlak Tarım Arazileri
Bu alanlarda tarımsal amaçlı yapı ile çiftçinin barınabileceği yapı dışında yapı yapılamaz. Tarımsal amaçlı yapılarda Emsal (toplam inşaat alanı/parsel alanı)=0,25 ve 2 kat’ı; çiftçinin barınabileceği yapı yapılması durumunda toplam inşaat alanı 100 m2’ ve 1 kat’ ı geçmeyecektir. Barınma amaçlı yapı Emsal değeri içinde hesaplanacaktır. Bu alanlarda örtü altı tarım yapılması durumunda seralar Emsal değeri içinde değildir.

6.4.3.2. Özel Ürün Arazileri"
düzce,merkez,25binlik/düzce-merkez-çevresi.txt,general,prohibition,"Bu arazilerde; tarımsal amaçlı yapı ve çiftçinin barınabileceği yapı ve müştemilatları dışında yapı yapılamaz. Çiftçinin barınabileceği yapı emsale dahil olup inşaat alanı 75 m2’yi geçemez. Tarımsal amaçlı yapılar için maks. Emsal = 0,20’dir.","Yapılacak ifrazlarda 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu ve ilgili yönetmelik hükümleri uyarınca işlem yapılacaktır.
Bu arazilerin tarımsal üretim amaçlı korunması esastır.
Bu arazilerde; tarımsal amaçlı yapı ve çiftçinin barınabileceği yapı ve müştemilatları dışında yapı yapılamaz. Çiftçinin barınabileceği yapı emsale dahil olup inşaat alanı 75 m2’yi geçemez. Tarımsal amaçlı yapılar için maks. Emsal = 0,20’dir.
Tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık..vb.) çiftçinin barınabileceği yapı haricinde barınma amaçlı yapı yapılamaz.
5403 sayılı Toprak Koruma Ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın Tarım ve Hayvancılık Geliştirme Alanları hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Tarım, Gıda ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla Tarımsal Amaçlı Yapılar yer alabilecek olup bu alanlarda “Tarımsal Amaçlı Entegre Yapılar” a izin verilmez."
düzce,merkez,25binlik/düzce-merkez-çevresi.txt,general,prohibition,"Tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık..vb.) çiftçinin barınabileceği yapı haricinde barınma amaçlı yapı yapılamaz.","Bu arazilerin tarımsal üretim amaçlı korunması esastır.
Bu arazilerde; tarımsal amaçlı yapı ve çiftçinin barınabileceği yapı ve müştemilatları dışında yapı yapılamaz. Çiftçinin barınabileceği yapı emsale dahil olup inşaat alanı 75 m2’yi geçemez. Tarımsal amaçlı yapılar için maks. Emsal = 0,20’dir.
Tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık..vb.) çiftçinin barınabileceği yapı haricinde barınma amaçlı yapı yapılamaz.
5403 sayılı Toprak Koruma Ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın Tarım ve Hayvancılık Geliştirme Alanları hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Tarım, Gıda ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla Tarımsal Amaçlı Yapılar yer alabilecek olup bu alanlarda “Tarımsal Amaçlı Entegre Yapılar” a izin verilmez.
3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu kapsamı dışına çıkarılması durumunda, bu arazilerde, Tarım Arazileri plan hükümlerine uyulacaktır."
düzce,merkez,25binlik/düzce-merkez-çevresi.txt,general,prohibition,"5403 sayılı Toprak Koruma Ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın Tarım ve Hayvancılık Geliştirme Alanları hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Tarım, Gıda ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla Tarımsal Amaçlı Yapılar yer alabilecek olup bu alanlarda “Tarımsal Amaçlı Entegre Yapılar” a izin verilmez.","Bu arazilerde; tarımsal amaçlı yapı ve çiftçinin barınabileceği yapı ve müştemilatları dışında yapı yapılamaz. Çiftçinin barınabileceği yapı emsale dahil olup inşaat alanı 75 m2’yi geçemez. Tarımsal amaçlı yapılar için maks. Emsal = 0,20’dir.
Tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık..vb.) çiftçinin barınabileceği yapı haricinde barınma amaçlı yapı yapılamaz.
5403 sayılı Toprak Koruma Ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın Tarım ve Hayvancılık Geliştirme Alanları hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Tarım, Gıda ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla Tarımsal Amaçlı Yapılar yer alabilecek olup bu alanlarda “Tarımsal Amaçlı Entegre Yapılar” a izin verilmez.
3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu kapsamı dışına çıkarılması durumunda, bu arazilerde, Tarım Arazileri plan hükümlerine uyulacaktır."
düzce,merkez,25binlik/düzce-merkez-çevresi.txt,general,application_rejected,6.4.12. Tarım Ve Hayvancılık Geliştirme Alanları,"...Kentsel Yerleşme Alanından kopuk konumda bulunan bu kapsamdaki alanlarda ise çevre düzeni planı değişikliği yapılmasına gerek duyulmaksızın bu planın “Tarım Arazileri” başlığı altında yer alan hükümleri uyarınca işlem yapılır.

6.4.12. Tarım Ve Hayvancılık Geliştirme Alanları
Tarım ve hayvancılığın desteklenmesine yönelik olarak; bölgesel tarım ürünlerinin değerlendirilmesine ve korunmasının teminen entegre tesislerin yer alabileceği “Tarım ve Hayvancılık Geliştirme Alanları” yer seçimi, ilgili İl Toprak Koruma Kurulunca en az 20 (Yirmi) hektarlık alan için seçilebilir. Yer seçimi yapılacak alanın 50 hektardan büyük olması durumunda bu planda değişiklik yapılması zorunludur. Seçilmiş alanlara ilişkin onaylanan planlar sayısal ortamda veri tabanına işlenmek üzere Bakanlığa gönderilir.
Bu alanlar içerisinde; tarımsal amaçlı yapılar ile hububat, meyve ve sebze üretimi için uygun tarım alanları, sebze ve çiçek yetiştiriciliği için seralar, mantarcılık, hayvancılık ve et entegre tesisleri, otlaklar, tarımsal işletmeler, tarımsal ürün paketleme tesisleri, meyve işleme tesisleri, soğuk hava depoları, yem depoları, tarımsal işletmelerinin ön arıtma yada toplu arıtma tesisleri, organik atıkların geri dönüşüm tesisleri, hayvan klinikleri, kireçli ölü hayvan gömü çukurları, tarımsal araç-gereç parkları, tarımsal ürün pazarlama hizmetleri, ürün borsası, tarımsal eğitim merkezleri, tarımsal Ar-Ge ve laboratuar alanları gibi Gıda, Tarım ve Hayvancılık Bakanlığının bölge stratejisine uygun ve olumlu görüş verebileceği tesisler yer alacaktır... Bu alandaki yapılanma koşulları alt ölçekli planlarda belirlenecektir."
